libtech_id,lib_name,lib_website,lib_catalog,city_county,state,popu_lsa_2019,web_visits_2019,locale_mod,cen_tract
8506,"Wells County Public Library",https://wellscolibrary.org/,http://welc.ent.sirsi.net/client/en_US/default,Wells County,IN,27188,85780,31,406
5904,"West Lafayette Public Library",https://wlaf.lib.in.us/,http://catalog.wlaf.lib.in.us/,West Lafayette,IN,29596,37464,13,54
901,"Whiting Public Library",https://whiting.lib.in.us/,http://evergreen.lib.in.us/eg/opac/home?locg=WHTNG,Whiting,IN,4997,9874,21,402
17969,"Williamsport-Washington Township Public Library",http://www.wwtpl.lib.in.us/,http://www.wwtpl.lib.in.us:81/district/servlet/presentlistsitesform.do,Williamsport,IN,2298,12428,32,9510
17969,"Williamsport-Washington Township Public Library",http://www.wwtpl.lib.in.us/,http://www.wwtpl.lib.in.us:81/district/servlet/presentlistsitesform.do,Williamsport,IN,2172,25,42,9520
16651,"Ackley Public Library",https://www.ackley.lib.ia.us/,https://ackleypl.follettdestiny.com/cataloging/servlet/presentadvancedsearchredirectorform.do?l2m=Library%20Search,Ackley,IA,1788,2035,42,4801
16859,"Adair Public Library",https://www.youseemore.com/adaircpl/,http://www.adairco.org:8080/#section=home,Adair,IA,878,0,43,9601
16620,"Adel Public Library",https://adelpl.org/,http://104.201.70.222:8000/quest/servlet/presentquestform.do?site=100&alreadyValidated=true,Adel,IA,6955,45057,31,507
16584,"Agency Public Library",https://www.agency.lib.ia.us/,https://20116.rmwebopac.com/,Agency,IA,729,543,42,9611
16692,"Akron Public Library",https://www.akron.lib.ia.us/,https://akronia.booksys.net/opac/apl/index.html#menuHome,Akron,IA,3074,3854,42,9703
16585,"Carnegie-Evans Public Library",https://www.albia.lib.ia.us/,https://albia.biblionix.com/catalog/,Albia,IA,7966,755,33,701
16757,"Albion Municipal Library",https://www.albion.lib.ia.us/,https://albion.biblionix.com/atoz/catalog/,Albion,IA,932,966,42,9501
16652,"Alexander Public Library",https://www.alexander.lib.ia.us/,https://alexanderlib.follettdestiny.com/common/welcome.jsp?context=saas39_1401335,Alexander,IA,330,1050,43,3603
16806,"Algona Public Library",https://www.ci.algona.ia.us/pView.aspx?id=12621&catid=642,http://www.beacon.lib.ia.us:8080/?config=0004#section=home,Algona,IA,7846,18189,33,9505
16802,"Alta Vista Public Library",https://www.altavista.lib.ia.us/,https://altavista.biblionix.com/catalog/,Alta Vista,IA,873,768,42,701
16960,"Alta Community Library",https://www.alta.lib.ia.us/,http://alta.booksys.net/opac/alta/index.html#menuHome,Alta,IA,4715,1692,41,9606
16737,"Alton Public Library",https://www.alton.lib.ia.us/,https://alton.biblionix.com/catalog/,Alton,IA,2168,2905,32,705
16718,"Altoona Public Library",https://www.altoonalibrary.com/,http://altoona.polarislibrary.com/,Altoona,IA,20803,58502,21,107.06
1029,"Ames Public Library",https://www.amespubliclibrary.org/,http://catalog.amespubliclibrary.org/,Ames,IA,63956,371257,13,9
16993,"Anita Public Library",https://anitalibrary.org/,https://anita.biblionix.com/catalog/,Anita,IA,1591,103530,43,1901
1576,"Kirkendall Public Library",https://www.ankenyiowa.gov/our-city/departments/library,http://kplcatalog.ankenyiowa.gov/pac/,Ankeny,IA,61745,108586,21,102.08
16892,"Aplington Legion Memorial Library",https://www.aplington.lib.ia.us/,http://63.142.60.210/,Aplington,IA,2442,2527,42,704
16942,"Arlington Public Library",https://www.arlington.lib.ia.us/,https://arlington.biblionix.com/atoz/catalog/,Arlington,IA,962,3192,43,802
16685,"Ashton Public Library",https://www.ashton.lib.ia.us/,http://www.ashton.lib.ia.us/catalog,Ashton,IA,485,643,42,4602
16994,"Atlantic Public Library",https://www.atlantic.lib.ia.us/,http://atlantic.biblionix.com/,Atlantic,IA,9657,19748,33,1905
2808,"Audubon Public Library",https://www.audubon.lib.ia.us/,https://audubonpl.follettdestiny.com/common/welcome.jsp?context=saas04_1401611,Audubon,IA,4071,1721,43,702
16998,"Avoca Public Library",http://avocapubliclibrary.weebly.com/,http://avoca.follettdestiny.com/,Avoca,IA,4956,0,43,215.02
17087,"Badger Public Library",https://www.badger.lib.ia.us/,https://badger.biblionix.com/,Badger,IA,561,-1,42,101
17094,"Baxter Public Library",https://www.baxter.lib.ia.us/,https://baxterlibrarycatalog.follettdestiny.com/common/welcome.jsp?context=saas22_1400658,Baxter,IA,1894,727,42,402
16869,"Bayard Public Library",https://www.bayard.lib.ia.us/,https://bayardpl.follettdestiny.com/common/welcome.jsp?context=saas08_1406250,Bayard,IA,1038,2461,43,9502
16672,"Beaman Community Memorial Library",https://www.beaman.lib.ia.us/,https://beaman.follettdestiny.com/common/welcome.jsp?context=saas08_1401938,Beaman,IA,218,392,42,9604
16912,"Bellevue Public Library",https://www.bellevue.lib.ia.us/,https://bellevue.follettdestiny.com/common/welcome.jsp?context=saas08_1407131,Bellevue,IA,4817,1906,32,9504
16911,"Bennett Public Library",https://www.bennett.lib.ia.us/,https://bennett.biblionix.com/catalog,Bennett,IA,1346,448,42,4504
16917,"Blairstown Public Library",http://www.blairstownpubliclibrary.com/,http://blairstownplia.booksys.net/opac/bpl/,Blairstown,IA,1523,1910,42,9606
16587,"Bloomfield Public Library",https://www.bloomfield.lib.ia.us/,https://bloomfield.goalexandria.com/researcher#_,Bloomfield,IA,8753,1879,43,801
17001,"Bondurant Community Library",https://www.cityofbondurant.com/bondurant-community-library,https://bondurant.biblionix.com/atoz/catalog/,Bondurant,IA,7357,9242,21,101.02
7590,"Ericson Public Library",https://www.boone.lib.ia.us/,http://catalog.boone.lib.ia.us/polaris/,Boone,IA,19590,20731,31,203
16738,"Boyden Public Library",https://www.boyden.lib.ia.us/,https://boydenpublib.follettdestiny.com/common/welcome.jsp?context=saas12_1409630,Boyden,IA,1020,1673,42,701
16663,"Britt Public Library",https://www1.youseemore.com/NILC/Britt/,https://beacon.lib.ia.us:8480/?config=0009#section=home,Britt,IA,3989,0,42,2703
16633,"Brooklyn Public Library",https://www.brooklyn.lib.ia.us/,https://brooklyn.biblionix.com/catalog/,Brooklyn,IA,1868,3218,43,3701
16820,"Buffalo Center Public Library",https://www.buffalocenter.lib.ia.us/,https://buffalocenter.biblionix.com/atoz/catalog/,Buffalo Center,IA,1433,691,43,6802
1030,"Burlington Public Library",https://www.burlington.lib.ia.us/,https://bpia.ent.sirsi.net/client/en_US/default/,Burlington,IA,35451,70552,33,2
16808,"Burt Public Library",https://burtlibrary.goalexandria.com/,https://burtlibrary.goalexandria.com/,Burt,IA,599,0,42,9503
16955,"Calmar Public Library",https://www.calmarlibrary.com/,https://calmar.biblionix.com/catalog/,Calmar,IA,1539,0,42,9505
16935,"Carlisle Public Library",https://carlislepubliclibrary.org/,https://carlisle.biblionix.com/catalog/,Carlisle,IA,6339,0,31,204
17058,"Edward F. Owen Memorial Library",http://www.carterlakelibrary.com/,https://carterlake.biblionix.com/catalog/,Carter Lake,IA,3836,13264,21,212
17010,"Cascade Public Library",https://www.cascade.lib.ia.us/,http://cascadeia.biblionix.com/,Cascade,IA,2783,3101,42,103
2847,"Cedar Falls Public Library",https://cedarfallslibrary.org/,https://wcfpl.ent.sirsi.net/client/en_US/default,Cedar Falls,IA,40942,153997,13,22
1032,"Cedar Rapids Public Library",https://www.crlibrary.org/,http://catalog.crlibrary.org/uhtbin/cgisirsi.exe/x/o/o/49,Cedar Rapids,IA,134710,791805,12,27
16588,"Drake Public Library",https://drakepubliclibrary.org/,https://drakelibrary.follettdestiny.com/,Centerville,IA,10681,1670,33,9504
16588,"Drake Public Library",https://drakepubliclibrary.org/,https://drakelibrary.follettdestiny.com/,Centerville,IA,331,0,43,6802
16589,"Chariton Free Public Library",https://www.chariton.lib.ia.us/,http://64.237.19.174/,Chariton,IA,8415,3716,33,9504
16842,"Charles City Public Library",https://www.charles-city.lib.ia.us/,https://charlescity.biblionix.com/,Charles City,IA,12542,9999,33,4805
16966,"Cherokee Public Library",https://www.cherokee.lib.ia.us/,http://167.142.170.212/,Cherokee,IA,7634,6125,33,801
16827,"Clarion Public Library",https://www.clarion.lib.ia.us/,http://www1.youseemore.com/NILC/ClarionPL/,Clarion,IA,3689,3126,33,6803
16647,"Clear Lake Public Library",https://www.cllibrary.org/,http://www.cllibrary.org/,Clear Lake,IA,10236,0,33,9508
1431,"Clinton Public Library",https://clintonpubliclibrary.us/,http://rivershare.polarislibrary.com/default.aspx?ctx=9.1033.0.0.3,Clinton,IA,28476,11221,32,1
17095,"Clive Public Library",https://www.cityofclive.com/library/,http://lib.cityofclive.com/polaris/search/,Clive,IA,17686,32000,21,112.06
16635,"Coggon Public Library",https://coggonpubliclibrary.org/,https://coggon.biblionix.com/catalog/,Coggon,IA,1836,0,42,101
16645,"Colesburg Public Library",https://www.colesburg.lib.ia.us/,https://colesburg.biblionix.com/catalog/,Colesburg,IA,2256,355,42,9501
17045,"Colfax Public Library",https://www.colfax.lib.ia.us/,http://colfaxlibia.booksys.net/opac/colfax/index.html#menuHome,Colfax,IA,2861,1056,42,407
16621,"Colo Public Library",https://www.colo.lib.ia.us/,https://colo.follettdestiny.com/common/welcome.jsp?context=saas14_1419297,Colo,IA,1344,2175,42,102
16639,"Columbus Junction Public Library",https://www.columbusjct.lib.ia.us/,https://columbusjunction.biblionix.com/catalog/,Columbus Junction,IA,4325,4306,42,4502
16947,"Conrad Public Library",https://www.conrad.lib.ia.us/,https://conrad.follettdestiny.com/common/welcome.jsp?context=saas14_1401653,Conrad,IA,2256,1441,42,9604
1447,"Coralville Public Library",https://coralvillepubliclibrary.org/,http://coralcat.coralvillepubliclibrary.org,Coralville,IA,23096,116129,22,3.02
16847,"Corning Public Library",http://corningpubliclibraryia.weebly.com/,https://corningpubliclibrary.follettdestiny.com/common/welcome.jsp?context=saas40_1419905,Corning,IA,3624,0,43,9502
16784,"Correctionville Public Library",https://www.correctionville.lib.ia.us/,https://18005.rmwebopac.com/,Correctionville,IA,821,370,43,31
16590,"Karl Miles Lecompte Memorial Library",https://www.corydon.lib.ia.us/,https://gordonmemorial.biblionix.com/catalog/,Corydon,IA,3426,762,43,701
5878,"Council Bluffs Public Library",https://www.councilbluffslibrary.org/,http://encore.councilbluffslibrary.org/iii/encore/search/,Council Bluffs,IA,80764,208000,13,309
16952,"Cresco Public Library",https://www.cresco.lib.ia.us/,https://cresco.biblionix.com/catalog/,Cresco,IA,6420,6798,33,9601
16591,"Matilda J. Gibson Memorial Library",https://www.creston.lib.ia.us/,https://www.creston.lib.ia.us/catalog,Creston,IA,12539,9499,33,1902
16995,"Cumberland Public Library",http://cumberlandiowa.com/library/,https://cumberland.biblionix.com/catalog/,Cumberland,IA,360,0,43,1903
16607,"Roy R. Estle Memorial Library",https://www.dallascenterlibrary.com/,http://70.58.143.107/,Dallas Center,IA,2687,78291,42,502
7037,"Davenport Public Library",https://www.davenportlibrary.com/,http://rivershare.polarislibrary.com/default.aspx?ctx=14.1033.0.0.1,Davenport,IA,99687,214945,12,109
16719,"De Soto Public Library",https://desoto-ia.org/,http://97.64.164.90/,De Soto,IA,1611,0,42,509.02
5538,"Decorah Public Library",https://www.decorahlibrary.org/,https://decorah.biblionix.com/catalog/,Decorah,IA,16213,43823,33,9502
16710,"Delhi Public Library",https://www.delhi.lib.ia.us/,https://delhi.biblionix.com/atoz/catalog/,Delhi,IA,1946,1100,42,9504
17027,"Norelius Community Library",https://www.denison.lib.ia.us/,http://norelius.booksys.net/opac/ncl/index.html#menuHome,Denison,IA,12758,4906,33,704
16881,"Denver Public Library",https://www.denver.lib.ia.us/,https://denver.biblionix.com/catalog/,Denver,IA,3127,6978,42,46
2428,"Des Moines Public Library",https://www.dmpl.org/,https://desmoin.ent.sirsi.net,Des Moines,IA,207434,1481576,12,51
16697,"Dike Public Library",https://dikepubliclibrary.org/,https://dike.biblionix.com/catalog/,Dike,IA,2208,779,42,9601
16765,"Donnellson Public Library",https://www.donnellson.lib.ia.us/,https://donnellsonlibrary.follettdestiny.com/common/welcome.jsp?context=saas46_1401671,Donnellson,IA,3616,1680,42,4905
16653,"Dows Community Library",https://www.dows.lib.ia.us/,https://dows.biblionix.com/catalog/,Dows,IA,939,1326,43,6804
16714,"Dubuque County Library",https://www.dubcolib.org,https://catalog.dubcolib.org/,Dubuque County,IA,29147,257901,42,12.04
1031,"Carnegie-Stout Public Library",https://carnegiestout.org/,https://catalog.carnegiestout.org/,Dubuque,IA,58261,55790,13,1
17052,"Dumont Community Library",https://www.dumont.lib.ia.us/,https://dcl.follettdestiny.com/common/welcome.jsp?context=saas12_1401627,Dumont,IA,1979,743,43,702
16876,"Dunkerton Public Library",https://www.dunkerton.lib.ia.us/,https://dunkerton.biblionix.com/catalog/,Dunkerton,IA,2849,2072,42,28
17030,"Dunlap Public Library",https://sites.google.com/boyer-valley.k12.ia.us/dunlapiowapubliclibrary/home?authuser=1,https://dplibbv.follettdestiny.com/common/welcome.jsp?context=saas25_1400585,Dunlap,IA,1042,142,43,2901
16882,"James Kennedy Public Library",https://www.dyersville.lib.ia.us/,https://jameskennedypubliclibrary.follettdestiny.com/,Dyersville,IA,4682,9213,32,105
16921,"Norma Anders Public Library",https://www.dysart.lib.ia.us/,https://anders.biblionix.com/atoz/catalog/,Dysart,IA,1973,1483,42,2901
16615,"Earlham Public Library",https://www.earlham.lib.ia.us/,https://earlham.biblionix.com/catalog/,Earlham,IA,1733,1225,42,601
16789,"Early Public Library",https://www.early.lib.ia.us/,http://opac.libraryworld.com/,Early,IA,844,385,43,801
16853,"Eddyville Public Library",https://www.eddyville.lib.ia.us/,https://eddyvilleia.booksys.net/opac/eplia/index.html#menuHome,Eddyville,IA,4667,1296,42,9601
16702,"Edgewood Public Library",https://www.edgewood.lib.ia.us/,https://edgewoodpl.biblionix.com/catalog/,Edgewood,IA,3580,1219,42,706
16592,"Eldon Public Library",https://www.eldon.lib.ia.us/,https://eldon.biblionix.com/atoz/catalog/,Eldon,IA,1345,749,42,9611
16670,"Eldora Public Library",https://www.eldora.lib.ia.us/,https://eldora.biblionix.com/catalog/,Eldora,IA,3432,5333,43,4806
16940,"Elgin Public Library",https://www.elgin.lib.ia.us/,https://elgin.biblionix.com/atoz/catalog/,Elgin,IA,1444,2123,43,806
16782,"Elk Horn Public Library",https://www.elkhorn.lib.ia.us/,https://elkhorn.biblionix.com/catalog/,Elk Horn,IA,1075,1176,43,9601
16703,"Elkader Public Library",https://www.elkader.lib.ia.us/,https://elkader.biblionix.com/catalog/,Elkader,IA,3662,4007,43,703
16953,"Elma Public Library",https://www.elma.lib.ia.us/,https://elma.biblionix.com/catalog/,Elma,IA,1106,503,43,9603
16755,"Ely Public Library",https://www.ely.lib.ia.us/,https://elylibia.booksys.net/opac/epl/index.html#menuHome,Ely,IA,2773,9402,22,107
16689,"Emmetsburg Public Library",https://www.emmetsburg.lib.ia.us/,http://library.iowalakes.edu/winnebago/index.asp,Emmetsburg,IA,5054,3102,33,9603
16673,"Estherville Public Library",https://www.estherville.lib.ia.us/,https://estherville.biblionix.com/atoz/catalog/,Estherville,IA,8852,8498,33,704
16880,"Evansdale Public Library",https://www.evansdale.lib.ia.us/,http://173.17.94.198/,Evansdale,IA,6698,3365,22,20
17065,"Everly Public Library",https://www.everlyiowa.com/libary,https://everly.biblionix.com/catalog/,Everly,IA,811,0,42,804
2893,"Exira Public Library",https://www.exira.lib.ia.us/,http://208.126.176.71/,Exira,IA,1509,646,43,703
16886,"Fairbank Public Library",https://www.fairbank.lib.ia.us/,https://fairbank.biblionix.com/catalog/,Fairbank,IA,3066,857,42,9502
16593,"Fairfield Public Library",https://www.fairfield.lib.ia.us/,http://www.youseemore.com/fairfield/,Fairfield,IA,17294,0,33,903
17044,"Farmersburg Public Library",https://www.farmersburg.lib.ia.us/,https://farmersburg.biblionix.com/catalog/,Farmersburg,IA,320,402,42,701
16761,"Farmington Public Library",https://www.farmington.lib.ia.us/,https://farmingtonia.biblionix.com/catalog/,Farmington,IA,1587,296,43,9502
3539,"Fayette Community Library",https://www.fayettelibrary.lib.ia.us/,https://fayette.biblionix.com/atoz/catalog/,Fayette,IA,2153,2416,43,802
16826,"Fenton Public Library",https://www.youseemore.com/NILC/FentonPL/,http://www.beacon.lib.ia.us:8080/,Fenton,IA,608,0,43,9503
16831,"Fertile Public Library",https://www.youseemore.com/nilc/FertilePL/,http://www.beacon.lib.ia.us:8080/,Fertile,IA,1067,0,42,6902
16861,"Fontanelle Public Library",https://fontanellepubliclibrary.weebly.com/,https://fontanelle.biblionix.com/,Fontanelle,IA,818,0,43,9603
16956,"Fort Atkinson Public Library",https://www.fortatkinson.lib.ia.us/,https://fortatkinson.biblionix.com/catalog/,Fort Atkinson,IA,1040,1268,43,9505
1500,"Fort Dodge Public Library",https://fortdodgelibrary.org/,http://www.beacon.lib.ia.us:8080/?config=3711#bookriver,Fort Dodge,IA,29146,13771,33,7
16768,"Fort Madison Public Library",https://www.fortmadison-ia.com/269/Library,http://fortmadison.biblionix.com/catalog,Fort Madison,IA,13626,0,33,4911
16698,"Upham Memorial Library",https://www.fredericksburg.lib.ia.us/,http://www.fredericksburg.lib.ia.us/cat/apollo/view,Fredericksburg,IA,1827,903,42,703
16704,"Garnavillo Public Library",https://www.garnavillo.lib.ia.us/,https://garnavillo.biblionix.com/catalog/,Garnavillo,IA,1169,1658,43,703
16675,"George Public Library",https://www.george.lib.ia.us/,https://george.biblionix.com/catalog/,George,IA,1913,934,43,9501
16923,"Gladbrook Public Library",https://gladbrookpubliclibrary.com/,https://gladbrook.biblionix.com/catalog/,Gladbrook,IA,1956,0,42,2903
16984,"Glenwood Public Library",https://www.glenwood.lib.ia.us/,https://glenwood.biblionix.com/catalog/,Glenwood,IA,12593,6653,31,403.02
